"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=1969&queryText%3Dautomotive+model+based+design",2014/02/11 18:41:24
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"VLSI implementation of a real-time vision based lane departure warning system","Chang-Kun Yao; Yu-Ren Lin; Yi-Feng Su; Nian-Shiang Chang","R&amp;D Div., Automotive Res. &amp; Testing Center, Chunghua, Taiwan","ITS Telecommunications (ITST), 2012 12th International Conference on","5-8 Nov. 2012","2012","","","170","174","Intelligent Vehicle Safety imaging system using image processing often requires a lot of internal memory register or DDR SDRAM (Double-Data-Rate Synchronous Dynamic Random Access Memory) to temporary video and images. But these processes often increases the complexity of the hardware and software. In this system, we propose a VLSI implementation of image-based lane departure warning system. It is not only the gradient calculation of the lines and discrimination out of the lane line, but also real-time analysis of vehicle tires with the left and right side of the lane markings distance through the image of the video, and then judge whether the car lane offsets phenomenon. This system has been implemented in the Xilinx Spartan6 FPGA platform. It is using total 32% of logic resources, and it doesn't use SRAM or SDRAM. Its average recognition rate is 95%, the image frame rate 30 frames / s, and proceed forthwith back-end design with logic synthesis and Auto Place & Rout (APR) processing. This chip uses 0.18 um standard cell process. This system's core area is 1.47* 1.47 mm<sup>2</sup>, and core utilization is 0.8, sequential cell occupy 40% and frequency up to 100 MHz. This chip has advantages of low cost, small size and low power more than DSP or FPGA. It will be also more suitable to use in vehicle applications system, without external memory.","","978-1-4673-3071-8","978-1-4673-3069-5","10.1109/ITST.2012.6425158","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6425158","FPGA;Lane Departure Warning System;VLSI","Alarm systems;Estimation;Field programmable gate arrays;Mathematical model;Registers;Vehicles;Very large scale integration","DRAM chips;VLSI;alarm systems;automated highways;computer vision;field programmable gate arrays;logic design;microprocessor chips;real-time systems;road safety;sequential circuits;traffic engineering computing;video signal processing","APR processing;DDR SDRAM;VLSI implementation;Xilinx Spartan6 FPGA platform;auto place & rout processing;back-end design;car lane offsets phenomenon;core utilization;double-data-rate synchronous dynamic random access memory;image frame rate;image processing;intelligent vehicle safety imaging system;internal memory register;lane markings distance;lines gradient calculation;logic resources;logic synthesis;real-time analysis;real-time vision-based lane departure warning system;sequential cell;standard cell process;system core area;temporary video;vehicle tires;video image","","","","0","","10","","","20130131","","IEEE","","IEEE Conference Publications"
"Experimental Study of Vehicle Modelling and Ride Comfort Simulation based on the Topology Structure Analysing","Xu Cang-su; Yi Hong-hui; Huang Cheng-xiu","Inst. of Power Machinery & Vehicular Eng., Zhejiang Univ., Hangzhou","Intelligent Systems Design and Applications, 2006. ISDA '06. Sixth International Conference on","16-18 Oct. 2006","2006","3","","197","201","Topology was applied to analyse the structure of a certain domestic passenger car. All the subsystems were described with the topology graphics. And a dynamic model of the car was established by means of ADAMS, including front and rear suspension subsystem, steering subsystem, person-chair system, Fiala tire model and vehicle body. Combined with the B-level road surface model, the simulation under random input was carried out. And the simulation results agree well with the experiment results. Through the comparison, the model proves to be reasonable and applicable","","0-7695-2528-8","","10.1109/ISDA.2006.26","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4021884","ADAMS;ride comfort;simulation;topology","Analytical models;Automotive engineering;Biological system modeling;Mechanical power transmission;Power system modeling;Roads;Steering systems;Tires;Topology;Vehicles","automotive engineering;digital simulation;mechanical engineering computing;road vehicles","B-level road surface model;Fiala tire model;domestic passenger car;dynamic car model;front suspension subsystem;person-chair system;rear suspension subsystem;ride comfort simulation;steering subsystem;topology graphics;topology structure analysis;vehicle body;vehicle modelling","","","","0","","7","","","20061211","","IEEE","","IEEE Conference Publications"
"The composition and hierarchically structural model of car central intelligent control system","Li Gangyan; Yang Guang; Xiao Pei; Jin Haisong","Wuhan Automotive Polytech. Univ., China","Intelligent Control and Automation, 2000. Proceedings of the 3rd World Congress on","2000","2000","1","","467","470 vol.1","The application of intelligent control technology to cars has become an important research direction. Based on the task of car central control and the research on the composition of a car central intelligent control system (CCICS), the paper presents and designs the structure of a car hierarchical central intelligent control system (CHCICS), which is guided by a hierarchical viewpoint of intelligent control strategy","","0-7803-5995-X","","10.1109/WCICA.2000.860010","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=860010","","Automatic control;Automotive engineering;Centralized control;Control systems;Instruments;Integrated circuit technology;Intelligent control;Intelligent structures;Large scale integration;Vehicle safety","automobiles;hierarchical systems;intelligent control","car central intelligent control system;hierarchical control system;intelligent control technology","","","","0","","4","","","20020806","28 Jun 2000-02 Jul 2000","IEEE","","IEEE Conference Publications"
"Improving model-based verification of embedded systems by analyzing component dependences","Siegl, S.; Caliebe, P.","Ingolstadt Instituts, Univ. Erlangen-Nuremberg, Ingolstadt, Germany","Industrial Embedded Systems (SIES), 2011 6th IEEE International Symposium on","15-17 June 2011","2011","","","51","54","Embedded systems in automobiles become increasingly complex as they are intended to make vehicles even more safe, comfortable, and efficient. International norms like ISO 26262 and IEC 61165 postulate methods for the development and verification of safety critical systems. These standards should ensure that the dependability and quality of the embedded systems is maintained while their complexity and interdependence increases. Yet, the standards do not contain concrete methods or tools for their fulfillment. As concerns classic techniques for dependability analysis they either base on system analysis by means of Markov analysis or on reliability estimation from a usage perspective. Treating the system only from one perspective, however, is a drawback as the system analysis neglects functional or non-functional dependences of the system. These dependences can directly influence the reliability in the field usage. In this paper we present our approach to combine component dependency models with usage models to overcome these deficiencies. It is possible to identify usage scenarios which aim for critical dependences and to analyze the interaction of components inside the system. On the other hand usage scenarios can be assessed whether they meet the desired verification purpose. The component dependency models reveal dependences that were not identified before, because it allows the extraction of implications across functional and non functional dependences like memory, timing and processor utilization.","","978-1-61284-818-1","978-1-61284-819-8","10.1109/SIES.2011.5953678","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5953678","Automated Testing;Dependability;Fault Tolerance;Road Vehicles;Safety Critical Systems;Software Testing;System Design;Validation;Verification","Reliability;Safety;Software;Testing;Timing;Unified modeling language","IEC standards;ISO standards;Markov processes;automotive engineering;embedded systems;formal verification;road safety;safety-critical software","IEC 61165 norm;ISO 26262 norm;Markov analysis;component dependency model;dependability analysis;embedded systems;memory utilization;model-based verification;processor utilization;reliability estimation;safety-critical systems;timing utilization;vehicle comfortability;vehicle efficiency;vehicle safety","","","","3","","17","","","20110714","","IEEE","","IEEE Conference Publications"
"Numerical investigation of aerodynamic characteristics of a new wind turbine","Pey-Shey Wu; Mien-Ying Kung; Hung-Yun Wu; Chin-Jen Chang","Dept. of Mech. & Autom. Eng., Da-Yeh Univ., Changhua, Taiwan","Computer Communication Control and Automation (3CA), 2010 International Symposium on","5-7 May 2010","2010","1","","367","370","Present work conducts computer simulations with the Computational Fluid Dynamics (CFD) software package Fluent as a modeling tool to explore aerodynamic characteristics of a newly designed wind turbine for electricity generation. The governing equations consisting of three-dimensional, time-dependent conservation of mass and momentum are solved. The k-ε turbulence model is adopted for the turbulent flow computation. The three-dimensional, tapered and twisted wind turbine blades used in this study employ hybrid non-symmetrical airfoils in the design. In the computation of three-dimensional flow field, the rotating fluid with sliding mesh technique is used. The important aerodynamic properties, including pressure, torque, and aerodynamic power, are documented for broad ranges of wind speed and pitch angle. All the conclusions are drawn based on the results of grid-independent solutions.","","978-1-4244-5565-2","","10.1109/3CA.2010.5533803","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5533803","aerodynamic;pitch angle;rotating fluid;sliding mesh;wind turbine","Aerodynamics;Automotive components;Blades;Character generation;Computational fluid dynamics;Computer simulation;Equations;Power generation;Software packages;Wind turbines","aerodynamics;blades;computational fluid dynamics;numerical analysis;power engineering computing;software packages;turbulence;wind turbines","CFD software package Fluent;computational fluid dynamics;computer simulations;electricity generation;hybrid non-symmetrical airfoils;hybrid nonsymmetrical airfoils;k-ε turbulence model;numerical investigation;pitch angle;sliding mesh technique;three-dimensional mass conservation;time-dependent mass conservation;turbulent flow computation;twisted wind turbine blades aerodynamic characteristics;wind speed","","","","0","","7","","","20100729","","IEEE","","IEEE Conference Publications"
"Analysis on Liquid-Tanker Vehicle Liquid and Solid Coupling Collision Simulation","Tang Li; Yue Jingtao","Inst. of Mil. Transp., Tianjin, China","Digital Manufacturing and Automation (ICDMA), 2011 Second International Conference on","5-7 Aug. 2011","2011","","","196","198","Based on the 3-D model and MSC dytran liquid and solid coupling simulation method, this paper analysis the instantaneous collision between liquid and solid when the vehicle is in the limit working condition ,so to predigest the process of design and improve the stability of liquid-tanker vehicle.","","978-1-4577-0755-1","978-0-7695-4455-7","10.1109/ICDMA.2011.55","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6051828","Liquid;Liquid-tanker vehicle;soLid coupLing simulation","Acceleration;Analytical models;Couplings;Solid modeling;Solids;Stability analysis;Vehicles","automotive engineering;military vehicles;solid modelling","3D model;MSC dytran liquid;instantaneous collision;limit working condition;liquid-tanker vehicle;solid coupling collision simulation","","","","0","","3","","","20111020","","IEEE","","IEEE Conference Publications"
"Control of Hybrid Electric Bus based on hybrid system theory","Andong Yin; Han Zhao; Bingzhan Zhang","Sch. of Mech. & Automotive Eng., Hefei Univ. of Technol., Hefei, China","Electric Information and Control Engineering (ICEICE), 2011 International Conference on","15-17 April 2011","2011","","","1253","1256","With a Hybrid Electric Bus (HEB) of rear-wheel drive as the study object, a hybrid dynamical system theory is introduced to formulate the powertrain system for HEB. A mode transform driven energy control strategy and coordinated regenerative braking control strategy was designed. Based on the hybrid automata model, the control model for the power-train system of HEB was founded. A hybrid modeling method was presented based on the Simulink/Stateflow. The powertrain system control strategy simulation model of HEB was established by Advisor, the performance of instance HEB were simulated and tested , The results show that could meet the requirements of overall vehicle performance and the fuel economy was reduced by 15.9% compared with the tradition bus under typical urban driving cycles .","","978-1-4244-8036-4","","10.1109/ICEICE.2011.5777816","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5777816","Hybrid electric bus;Hybrid system theory;Power-train system;Regenerative brake;control strategy","Batteries;Control systems;Engines;Mathematical model;Mechanical power transmission;Vehicle dynamics;Vehicles","hybrid electric vehicles;power control;power system control;regenerative braking","Simulink-Stateflow;coordinated regenerative braking control;fuel economy;hybrid automata model;hybrid electric bus;hybrid system theory;mode transform driven energy control strategy;powertrain system;rear-wheel drive","","","","0","","6","","","20110527","","IEEE","","IEEE Conference Publications"
"A novel control method for electric power steering system based on dead-zone Inverse Transforming Compensation in a four-in-wheel-motor drive Electric Vehicle","Liang, S.; Qi, Z.; Dong, Z.; Qiu, H.; Hu, S.","Sch. of Automotive & Transp. Eng., Shenzhen Polytech., Shenzhen, China","Mechatronics and Machine Vision in Practice (M2VIP), 2012 19th International Conference","28-30 Nov. 2012","2012","","","513","516","Since the four-in-wheel-motors drive (FWMD) Electric Vehicle (EV) has a 4-wheel independent steering, this paper presents a novel control method for an electric power steering system with a dead-zone execution mechanism. A mathematical model was derived for execution mechanisms from the empirical data. A “Dead-zone Inverse Transforming Compensation” was designed to eliminate ill effects caused by dead-zone. The experiment in a real car environment proves that the proposed method.","","978-1-4673-1643-9","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6484641","","Control systems;Equations;Mathematical model;Power systems;Steering systems;Vehicles;Wheels","electric vehicles;mathematical analysis;motor drives;steering systems","4-wheel independent steering;control method;dead-zone execution mechanism;dead-zone inverse transforming compensation;electric power steering system;four-in-wheel-motor drive electric vehicle;real car environment","","","","0","","8","","","20130325","","IEEE","","IEEE Conference Publications"
"The method of large-scale wind turbine blades design based on MATLAB programming","Tingting Guo; Dianwen Wu; Jihui Xu; Shaohua Li","Dept. of Energy & Mech. Eng., Northeast Dianli Univ., Jilin, China","Sustainable Power Generation and Supply, 2009. SUPERGEN '09. International Conference on","6-7 April 2009","2009","","","1","5","Considering the loss of tip and hub, the 1.2 MW wind turbine blades are optimum designed by using the WILSON method which based on BEM theory. Through selecting the NACA44timestimes series airfoils, calculating the string length, twist angle and other parameters by using MATLAB programming, and then giving an optimization method for the design of the three-dimensional twist blade. The aerodynamic characteristics of the blade are validated by CFD, after that we obtained the variation of relative velocity vectors and static pressure on different section. The results show that the power coefficient reaches the maximum values of 0.38 at the tip speed ratio. On condition of many cross-sections, complex variable and pre-curved of the blade, MATLAB could meet the requirement of the optimal design. Moreover, it could simplify the structure of program, improve the accuracy of the parameters and the efficiency of the earlier design.","","978-1-4244-4934-7","","10.1109/SUPERGEN.2009.5347871","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5347871","MATLAB;blade element;grip;wind turbine","Aerodynamics;Automotive components;Blades;Design methodology;Large-scale systems;MATLAB;Mathematical model;Power generation;Wind energy;Wind turbines","boundary-elements methods;wind turbines","BEM theory;MATLAB programming;WILSON method;aerodynamic characteristics;large-scale wind turbine blades;power 1.2 MW;power coefficient;string length;twist angle","","","","0","","14","","","20091204","","IEEE","","IEEE Conference Publications"
"Fuzzy control of a vehicle with two trailers","Tanaka, K.; Wang, H.O.; Taniguchi, T.","Dept. of Human & Mech. Syst. Eng., Kanazawa Univ., Japan","American Control Conference, 1997. Proceedings of the 1997","4-6 Jun 1997","1997","5","","2861","2862 vol.5","We design a backward movement control system for a vehicle with two trailers. A linear matrix inequality (LMI) based design that considers stability, decay rate and constraints on control input and output is employed to design a fuzzy controller. Simulation and experimental results show that the designed fuzzy controller effectively achieves the backward movement control","0743-1619","0-7803-3832-4","","10.1109/ACC.1997.611978","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=611978","","Automotive engineering;Constraint theory;Feedback;Fuzzy control;Fuzzy sets;Humans;Mechanical systems;Modeling;Stability;Vehicles","control system synthesis;fuzzy control;matrix algebra;position control;road vehicles;stability","backward movement control system;decay rate;fuzzy control;linear matrix inequality;trailers","","","","1","","10","","","20020806","04 Jun 1997-06 Jun 1997","IEEE","","IEEE Conference Publications"
"Study on the damping fuzzy control of semi-active suspension","Yuanjie Wu; Xu, Bohou","Dept. of Automotive Eng., Hubei Automotive Ind. Inst., China","Vehicle Electronics Conference, 1999. (IVEC '99) Proceedings of the IEEE International","1999","1999","","","66","69 vol.1","The fuzzy control is one of the promising control strategies in controlling the dampings of a semi-active automotive suspension. The focal point of the fuzzy damping control is how to consider the relative large degrees of freedom of the vehicle system under control and how to determine the control parameters of the fuzzy controller. In this paper, a seven degree of freedom vehicle ride model with semi-active suspension and damping fuzzy controller is proposed. For the parameter identification of the fuzzy controller, a new local improvement genetic algorithm is derived. Based on the proposed GA method and fuzzy control theory, the damping fuzzy control of the seven degree of freedom vehicle ride model is simulated and problems in the implementation are solved. An practical example is given","","0-7803-5296-3","","10.1109/IVEC.1999.830625","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=830625","","Automotive engineering;Control systems;Damping;Fuzzy control;Genetic algorithms;Input variables;Nonlinear dynamical systems;Shock absorbers;Valves;Vehicles","automobiles;control system analysis;control system synthesis;damping;fuzzy control;genetic algorithms;nonlinear systems;optimal control;parameter estimation","automotive suspension;control design;control simulation;damping fuzzy control;degree of freedom;focal point;fuzzy damping control;genetic algorithm;semi-active suspension;vehicle ride model","","","","0","1","5","","","20020806","06 Sep 1999-09 Sep 1999","IEEE","","IEEE Conference Publications"
"The Elite Multi-parent Crossover Evolutionary Optimization Algorithm to Optimum Design of Automobile Gearbox","Youxin Luo; Degang Liao","Coll. of Mech. Eng., Hunan Univ. of Arts & Sci., Changde, China","Artificial Intelligence and Computational Intelligence, 2009. AICI '09. International Conference on","7-8 Nov. 2009","2009","1","","545","549","The optimum model of the truck's gearbox was built up. On the basis of GuoTao algorithm, an elite multi-parent crossover evolutionary optimization algorithm by introducing the elite-preservation strategy, constructing dynamic penalty function and enhancing the selection pressure of parents in the process of crossover was presented. Based on Matlab software, the program DEMPCOA with hybrid discrete variables for the proposed algorithm was developed. The truck's gearbox was optimized with the proposed method. The results show that this algorithm has no special requirements on the characteristics of optimal designing problems, which has a fairly good universal adaptability and a reliable operation of program with a strong ability of overall convergence. After optimization, the weight can be reduced, the cost can be lowered and the product quality can be raised.","","978-1-4244-3835-8","978-0-7695-3816-7","10.1109/AICI.2009.59","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5376300","Evolutionary algorithm;elite-preservation;gearbox optimization;hybrid discrete variables","Algorithm design and analysis;Art;Automobiles;Convergence;Design optimization;Educational institutions;Evolutionary computation;Mechanical engineering;Optimization methods;Vehicle dynamics","automotive components;design engineering;evolutionary computation;gears;mathematics computing;optimisation;production engineering computing","GuoTao algorithm;Matlab software;automobile gearbox optimum design;dynamic penalty function;elite multiparent crossover evolutionary optimization algorithm;elite-preservation strategy;hybrid discrete variables;program DEMPCOA;truck gearbox","","","","0","","11","","","20100112","","IEEE","","IEEE Conference Publications"
"Unified approach to H<sub>2</sub> and H<sub>∞</sub> optimal control of a hypersonic vehicle","Naidu, D.S.; Banda, S.S.; Buffington, J.L.","Idaho State Univ., Pocatello, ID, USA","American Control Conference, 1999. Proceedings of the 1999","1999","1999","4","","2737","2741 vol.4","The hypersonic vehicles (HSVs) have many desirable features such as large increase in speed, altitude and range and at the same time pose tremendous challenges to engineering community in terms of integration of aerodynamics and air-breathing propulsion, thermal management and absence of ground-based testing facilities at the hypersonic speeds. In this paper, a unified approach which alleviates the difficulties of “over crowding” of the roots inside the unit circle and the corresponding numerical difficulties in working with the traditional z-transform domain, is applied to design controllers for HSVs. A modification to unified approach to problems with quadratic performance index involving output is carried out. The unified approach has a very attractive feature of its applicability to both continuous-time and discrete-time domains simultaneously. In particular, some simple H<sub>2 </sub>- and H<sub>∞</sub>-based optimal controllers are designed for a linearized model of a typical HVS","0743-1619","0-7803-4990-3","","10.1109/ACC.1999.786568","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=786568","","Aerodynamics;Automotive engineering;Engineering management;Land vehicles;Optimal control;Performance analysis;Propulsion;Testing;Thermal engineering;Thermal management","H<sup>∞</sup> control;aerodynamics;aircraft control;continuous time systems;discrete time systems;military aircraft;performance index","H<sub>∞</sub> control;H<sub>2</sub> control;aerodynamics;aircraft control;continuous-time domain;discrete-time domain;hypersonic vehicle;optimal control;performance index;unit circle","","","","0","","13","","","20020806","02 Jun 1999-04 Jun 1999","IEEE","","IEEE Conference Publications"
"Structured light camera base 3D visual perception and tracking application system with robot grasping task","Jaewoong Kim; Huu Hung Nguyen; Yeonho Lee; Sukhan Lee","Intell. Syst. Res. Inst., Sungkyunkwan Univ., Suwon, South Korea","Assembly and Manufacturing (ISAM), 2013 IEEE International Symposium on","July 30 2013-Aug. 2 2013","2013","","","187","192","3D vision-based recognition as well as grasping of complex objects is required not only for detection and categorization but also for pose estimation and robotic pick-and-place operations. In this paper, we propose a structured light camera based 3D visual perception and tracking system application with robot arm grasping for manufacturing. In the first step, we use a geometric surface primitive patch segmentation approach based on Hough transforms to obtain accurate surface normal estimations from 3D point clouds for the identification of patch primitives. The most relevant primitives for our application include planar and cylindrical surface patches. We extract primitive surface patches from automotive CAD models in DXF or 3DS format. The models are then decomposed to simple entities such as planar polygons, vertexes and lines. Our system takes advantage of the available CAD data for both object recognition and for pose estimation. In the final step, we propose point based KLT tracking method with dominant features from object recognition results both raw data and CAD. Our experimental results demonstrate that we can show application results from YASKAWA MOTOMAN robots demonstration. Whole processes perform within few seconds, an accurate pose and reasonable tracking.","","978-1-4799-1656-6","","10.1109/ISAM.2013.6643524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6643524","Hough Transform;KTL Tracking;Object Recognition;Pose Estimation;Surface Patch Primitives Segmentation","Design automation;Estimation;Robots;Solid modeling;Surface treatment;Three-dimensional displays;Vectors","CAD;Hough transforms;automobile industry;image sensors;industrial manipulators;object recognition;object tracking;pose estimation;robot vision","3D point clouds;3D vision-based recognition;3DS format;DXF;Hough transforms;YASKAWA MOTOMAN robots;automotive CAD models;complex object grasping;cylindrical surface patches;geometric surface primitive patch segmentation approach;manufacturing;object recognition results;planar surface patches;point based KLT tracking method;pose estimation;robot arm grasping;robot grasping task;robotic pick-and-place operations;structured light camera base 3D visual perception;surface normal estimations;tracking application system","","","","0","","","","","20131024","","IEEE","","IEEE Conference Publications"
"Computational simulation on VSC based on PID coordinated control algorithm and differential brake","Yue Xiaowei; Zhang Junzhi; Lv Chen; Gou Jinfang; Kong Decong","State Key Lab. of Automotive Safety &amp; Energy, Tsinghua Univ., Beijing, China","Vehicle Power and Propulsion Conference (VPPC), 2012 IEEE","9-12 Oct. 2012","2012","","","1329","1332","The vehicle stability control system (VSC in short) is an advanced active safety system. The vehicle dynamic models are built with eight degrees of freedom, including vehicle body model, tire model, motor model, braking system model in Matlab/simulink. A two-DOF model is designed to compute nominal situation of the vehicle and control algorithms of vehicle stability control system based on PID control and differential brake are developed. Finally, computational simulations in four typical working situations according to the standard ISO-TC22/SC9 are made to analyze the vehicle stability control system.","","978-1-4673-0953-0","","10.1109/VPPC.2012.6422743","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6422743","Differential brake;PID;Simulation;Vehicle stability control","Axles;Computational modeling;MATLAB;Mathematical model;Vehicles","ISO standards;braking;control system synthesis;safety;stability;three-term control;vehicle dynamics","ISO- standard TC22/SC9;Matlab/simulink;PID coordinated control algorithm;VSC;active safety system;braking system model;computational simulations;degrees of freedom;differential brake;motor model;tire model;two-DOF model design;vehicle body model;vehicle dynamic models;vehicle stability control system","","","","0","","8","","","20130131","","IEEE","","IEEE Conference Publications"
"Camera Calibration and Precision Analysis Based on BP Neural Network","Dong-Yuan Ge; Xi-Fan Yao","Sch. of Mech. & Automotive Eng., South China Univ. of Technol., Guangzhou, China","Image and Signal Processing, 2009. CISP '09. 2nd International Congress on","17-19 Oct. 2009","2009","","","1","5","A new approach based on BP neural network for seeking-solution projection matrix of camera is presented in this thesis. The network structure is designed according to camera mathematical model, where there are 4 inputs composed of the sampled points' coordinates in world coordinate system and constant 1, and 2 outputs are obtained, expected values of which are elements of constant vector [0, 0]<sup>T</sup>. The sum of square of errors between the network outputs and constant vector is taken as performance index. The weight matrix between the input layer and hidden layer is tuned in the light of gradient descend method and can be achieved stable value while the performance index is reached to expected value, while two elements of weight matrix between hidden and output layer are coordinates of projected points in image plane and keep constant during the training. Thus projection matrix of cameras can be obtained from the weights between input layer and hidden layer of the neural network, and calibration of system is finished. Finally, the precision analysis is carried out for machine vision system.","","978-1-4244-4129-7","978-1-4244-4131-0","10.1109/CISP.2009.5305383","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5305383","","Automotive engineering;Calibration;Cameras;Layout;Machine vision;Mathematical model;Neural networks;Performance analysis;Pixel;Power engineering and energy","backpropagation;calibration;cameras;computer vision;neural nets","backpropagation neural network;camera calibration;gradient descend method;machine vision;performance index;precision analysis;projection matrix;weight matrix","","","","2","","14","","","20091030","","IEEE","","IEEE Conference Publications"
"Hybrid modeling and control of a multibody magnetic actuator for automotive applications","Bemporad, A.; Di Cairano, S.; Kolmanovsky, I.; Hrovat, D.","Univ. di Siena, Siena","Decision and Control, 2007 46th IEEE Conference on","12-14 Dec. 2007","2007","","","5270","5275","This paper investigates model predictive control (MPC) techniques based on hybrid models for a multi-mass magnetic actuator. The actuator has four operating modes depending on the mutual interaction of two moving masses and is modeled as a hybrid dynamical system. The control law optimizes a performance index and enforces several types of constraints: soft-landing during collisions to reduce mechanical wear, current limits and consequent position-dependent nonlinear bounds on the available magnetic force, and restrictions on the positions of the moving masses. Two different approaches are considered: (i) a hybrid MPC design based on the full two- mass model, and (ii) a switched MPC control design, which switches between two simpler hybrid MPC controllers, one for the case in which the masses are moving in contact, and the other case where the masses are decoupled, commanded by a simple switching logic. Simulation results and performance comparisons of the two control schemes are discussed.","0191-2216","978-1-4244-1497-0","978-1-4244-1498-7","10.1109/CDC.2007.4434486","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4434486","","Actuators;Automotive applications;Constraint optimization;Force control;Magnetic forces;Magnetic materials;Performance analysis;Photonic crystals;Predictive control;Predictive models","automobiles;automotive engineering;control system synthesis;electromagnetic actuators;magnetic forces;nonlinear control systems;predictive control","automotive applications;current limits;hybrid MPC design;hybrid dynamical system;hybrid modeling;magnetic force;mechanical wear;model predictive control;multi-mass magnetic actuator;multibody magnetic actuator;position-dependent nonlinear bounds;switched MPC control design;two-mass model","","","","0","","15","","","20080121","","IEEE","","IEEE Conference Publications"
"The application of E-business in the car sales: An analysis based on performance","Xin, Li","Management-Institute, Bo-Hai University, Jinzhou, China","E -Business and E -Government (ICEE), 2011 International Conference on","6-8 May 2011","2011","","","1","4","This paper, at first analyzed the characteristics of car sales in China; then designed performance model and introduced the input data that the car sales had used E-business and the car sales income of every 12 countries, calculated the appropriate level of performance, found out the difference and advantage of China compared with other countries; at last, proposed effective strategies which was suitable for Chinese characteristics and used e-business in car sales.","","978-1-4244-8691-5","","10.1109/ICEBEG.2011.5881847","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5881847","Car sales;Car sales income;E-business;Input data;Performance","Automobiles;Automotive engineering;Companies;Industries;Manufacturing;Marketing and sales","","","","","","0","","11","","","20110616","","IEEE","","IEEE Conference Publications"
"A balancing approach for mixed model assembly line based on GA&SA","Zheng Yongqian; Zhang Jin; Chen Meng; Lv Shuli","Dept. of Ind. Eng., Tongji Univ., Shanghai, China","Mechanic Automation and Control Engineering (MACE), 2010 International Conference on","26-28 June 2010","2010","","","5254","5256","To be an efficient assembly line form, the line balancing and sequencing will be the key problem. Based on the analysis of the mixed model assembly U line design and the assembly process of the different auto bumpers, mixed model U line with fixed or alterable stations is introduced after the forecast of the fluctuating long term demand. The target of the design solution is to minimum the fluctuation of the assembly time spent in the different stations comparing with the equivalent cycle time. A sequencing model was designed aiming at the minimum cost of the otiose and overloading after thoroughly researching in the mixed model assembly line balancing and sequencing methods. An improved genetic algorithm was developed using simulation annealing algorithms, the solution methodology has been finalized and the results was presented.","","978-1-4244-7737-1","","10.1109/MACE.2010.5536388","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5536388","Production sequencing system.componen;improved genetic algorithm (GA&SA);mixed model assembly line;the balancing and sequencing","Assembly systems;Automotive engineering;Demand forecasting;Genetic algorithms;Industrial engineering;Mechanical engineering;Predictive models;Production;Research and development;Simulated annealing","assembling;automotive components;design engineering;genetic algorithms;simulated annealing","assembly process;auto bumper;genetic algorithm;line sequencing;mixed model assembly U line design;mixed model assembly line balancing;simulation annealing","","","","0","","5","","","20100803","","IEEE","","IEEE Conference Publications"
