"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=279&queryText%3DAutomotive+Simulink",2014/02/11 19:42:28
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"Current polarity detection-based simple position sensorless drive of IPMSM for AC compressor in HEV","Kosaka, T.; Fujitsuna, M.; Takahashi, T.; Matsui, N.","Dept. of Eng., Leicester Univ., UK","Industry Applications Conference, 2004. 39th IAS Annual Meeting. Conference Record of the 2004 IEEE","3-7 Oct. 2004","2004","1","","","291","A position sensorless control approach for IPMSM proposed in this paper is specifically developed for air conditioning compressor drives in hybrid electric vehicles. For stable sensorless operation, it makes the best use of two beneficial aspects appearing in the motor under the sinusoidal PWM voltage drive without any current minor loops. Unlike traditional sensorless approaches being on the basis of d-q vector control, neither complex computation tasks nor external precise current sensors are necessary. Therefore, it is suitable for low cost implementation of variable speed drives. The theoretical and experimental studies using 2.2 kW-6700 rpm IPMSM show the proposed sensorless drive meets the requirements for the target application. Moreover, the dynamic simulator of the controller built up on MATLAB/SIMULINK also demonstrates the validity of the proposed sensorless control approach.","0197-2618","0-7803-8486-5","","10.1109/IAS.2004.1348422","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1348422","","Air conditioning;Computational modeling;Costs;Hybrid electric vehicles;Machine vector control;Pulse width modulation;Sensorless control;Variable speed drives;Vehicle dynamics;Voltage","air conditioning;automotive components;compressors;control engineering computing;hybrid electric vehicles;machine control;permanent magnet motors;position control;power engineering computing;synchronous motors;variable speed drives","2.2 kW;AC compressor;IPMSM;MATLAB;SIMULINK;air conditioning compressor drives;current polarity detection;d-q vector control;hybrid electric vehicles;position sensorless drive;precise current sensors;sinusoidal PWM voltage drive;variable speed drives","","","","0","1","10","","","20041101","","IEEE","","IEEE Conference Publications"
"Search-based testing of complex simulink models containing stateflow diagrams","Windisch, A.","Daimler Center for Automotive IT Innovations - DCAITI, Tech. Univ. Berlin, Berlin, Germany","Software Engineering - Companion Volume, 2009. ICSE-Companion 2009. 31st International Conference on","16-24 May 2009","2009","","","395","398","Model-based software design is constantly becoming more important and thus requiring systematic model testing. Test case generation constitutes a critical activity that is cost-intensive, time-consuming and error-prone when done manually. Hence, an automation of this process is required. One automation approach is search-based testing for which the task of generating test data is transformed into an optimization problem which is solved using metaheuristic search techniques. However, only little work has been done so far applying search-based testing techniques to continuous functional models, such as SIMULINK STATEFLOW models. This paper presents the current state of my thesis developing a new approach for automatically generating continuous test data sets achieving high structural model coverage for SIMULINK models containing STATEFLOW diagrams using search-based testing. The expected contribution of this work is to demonstrate how search-based testing techniques can be applied successfully to continuous functional models and how to cope with the arising problems such as generating and optimizing continuous signals, covering structural model elements and dealing with the complexity of the models.","","978-1-4244-3495-4","","10.1109/ICSE-COMPANION.2009.5071030","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5071030","","Automatic testing;Automation;Automotive engineering;Communication industry;Embedded software;Embedded system;Signal generators;Signal processing;Software testing;System testing","optimisation;program testing;systems analysis","Simulink models;Stateflow diagrams;model-based software design;optimization problem;search-based testing;systematic model testing;test case generation","","","","2","","8","","","20090612","","IEEE","","IEEE Conference Publications"
"Research on ABS and TPMS Merging System Based on Sliding Mode Variable Structure Control System","Han Jiapeng; Tang Xiaofeng","Traffic & Vehicle Eng. Collage, Shandong Univ. of Technol.(SDUT), Zibo, China","Computer Science-Technology and Applications, 2009. IFCSTA '09. International Forum on","25-27 Dec. 2009","2009","1","","340","342","ABS and TPMS is a technology measure enhanced automobile active safety performance. Nowadays the ABS system and the TPMS system are mutually independent and ABS system has standard configuration, while TPMS is increasingly increased and rising, so the article proposed a merged thought between the two kind of systems, which is essential to develop automobile electronic control systems integration. Sliding Mode Variable Structure control algorithm used is to realize two kind of functions at the same time, and using SIMULINK tool simulate system feasibly. The simulation results showed that the fusion thought proposed in this article guaranteed to control slipping rate range from 10% to 30% and monitored tire pressure value real-time, which explained system feasibility, and saved cost simultaneously.","","978-0-7695-3930-0","978-1-4244-5423-5","10.1109/IFCSTA.2009.89","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5385065","ABS;SIMULINK;Sliding Mode Variable Structure control algorithm;TPMS","Automobiles;Control systems;Electric variables control;Merging;Monitoring;Pressure control;Sliding mode control;Standards development;Tires;Vehicle safety","automotive electronics;braking;road safety;simulation;variable structure systems","ABS merging system;SIMULINK tool;TPMS merging system;antilock braking systems;automobile electronic control systems;enhanced automobile active safety performance;sliding mode variable structure control system;standard configuration;tire pressure monitoring systems","","","","1","","8","","","20100119","","IEEE","","IEEE Conference Publications"
"Hardware-in-loop simulation olatform for energy systems in hybrid electric vehicles","Gauchia, L.; Sanz, J.","Dept. of Electr. Eng., Carlos III Univ., Leganes","Industrial Electronics, 2008. ISIE 2008. IEEE International Symposium on","June 30 2008-July 2 2008","2008","","","2159","2164","Hardware-in-loop (HIL) is an interesting methodology for developing and testing the operation of components in a complex system. In this paper, HIL is applied to a hybrid fuel cell/battery system that can be usually found in electric vehicles or peak-loaded stationary applications. The fuel cell is modeled dynamically in Matlab/Simulink by means of current interrupt tests. The system includes a dynamic simulation model of the fuel cell, whose parameters have been measured experimentally. The experimental results show the behavior of the different parameters of a real battery hybrid vehicle under a certain driving cycle.","","978-1-4244-1665-3","978-1-4244-1666-0","10.1109/ISIE.2008.4677082","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4677082","","Automotive engineering;Battery powered vehicles;Fuel cell vehicles;Fuel cells;Hybrid electric vehicles;Hydrogen;Mathematical model;System testing;Vehicle driving;Vehicle dynamics","battery powered vehicles;digital simulation;fuel cell vehicles;mathematics computing;power engineering computing","Matlab;Simulink;battery system;current interrupt tests;dynamic simulation model;energy systems;hardware-in-loop simulation platform;hybrid electric vehicles;hybrid fuel cell system;peak-loaded stationary applications","","","","0","","8","","","20081118","","IEEE","","IEEE Conference Publications"
"Hardware-in-loop simulation method for electronic stability program based on virtual integrated technology","Lifu Li; Jing Hong","Sch. of Mech. & Automotive Eng., South China Univ. of Technol., Guangzhou, China","Information and Automation, 2009. ICIA '09. International Conference on","22-24 June 2009","2009","","","1188","1192","Aiming at the development of ESP system, hardware-in-loop simulation (HILS) method based on virtual integrated technology, which combines virtual model by ADAMS/Car, virtual controller by Simulink, and LabVIEW platform, is introduced. The principle of the HILS method is explained. The structure and relation among parts of the HILS system based on virtual integrated technology are discussed, and the HILS system for ESP is developed. Experiments on this system are performed and the results are analyzed and compared.","","978-1-4244-3607-1","978-1-4244-3608-8","10.1109/ICINFA.2009.5205097","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5205097","ADAMS;Electronic Stability Program;Hardware-in-loop simulation;LabVIEW;Simulink;Virtual technology","Automotive engineering;Control systems;Costs;Electrostatic precipitators;Hardware;Mathematical model;Power system modeling;Stability;Vehicles;Wheels","automobiles;controllers","ADAMS;LabVIEW platform;Simulink;electronic stability program;hardware-in-loop simulation method;virtual controller;virtual integrated technology","","","","2","","11","","","20090818","","IEEE","","IEEE Conference Publications"
"Saving potential of HDV auxiliaries energy consumption determined by entire vehicle simulation","Simic, D.; Pucher, E.","Austrian Inst. of Technol., Vienna, Austria","Vehicle Power and Propulsion Conference, 2009. VPPC '09. IEEE","7-10 Sept. 2009","2009","","","785","789","Due to the decreed reduction of the exhaust emissions of motor vehicles the vehicle industry is forced to make the internal combustion engines and the auxiliaries more effective and cleaner. An essential reduction of the fuel consumption and the exhaust emissions can be realised by drive train optimisations of the auxiliaries. For the investigation of the energy consumption of conventional and innovative auxiliaries an entire vehicle simulation was developed and implemented. MatLab/Simulink was used as the simulation tool. In the simulation model the energy flows in entire motor vehicle were determined and innovative concepts of the auxiliaries were investigated. A variable drive train of each auxiliary and an uncoupling of each auxiliary from the internal combustion engine were implemented. With this setup the lowest fuel consumption of the motor vehicle can be achieved. Especially the effects of the driver and the driving cycle on the fuel consumption of the entire motor vehicle were observed. An entire vehicle simulation is developed to calculate the efficiency of the conventional motor vehicle with conventionally and innovative operated auxiliaries. Three different types of real driving cycles were measured to validate the vehicle simulation model. A comparison of the simulation and measurement results will be presented. The fuel consumption reduction of the entire vehicle was calculated and simulated using the conventionally operated and the innovative operated auxiliaries. The saving potential of the exhaust emissions and the fuel consumption will be presented and discussed.","","978-1-4244-2600-3","978-1-4244-2601-0","10.1109/VPPC.2009.5289768","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5289768","","Automotive engineering;Energy consumption;Fuels;Gears;Hybrid electric vehicles;Ice;Internal combustion engines;Mathematical model;Switches;Vehicle driving","electric drives;hybrid electric vehicles;internal combustion engines;mathematics computing","HDV auxiliaries energy consumption;MatLab;Simulink;drive train optimisations;exhaust emissions;fuel consumption;internal combustion engines;motor vehicles;vehicle simulation","","","","0","","3","","","20091020","","IEEE","","IEEE Conference Publications"
"Mathematical modelling of automotive electric power assist steering system","Chatterjee, M.; Rajguru, C.; Wadkar, A.","KPIT Cummins Infosystems Ltd., Pune, India","Advances in Computing, Communications and Informatics (ICACCI), 2013 International Conference on","22-25 Aug. 2013","2013","","","1389","1396","In this paper, we present a mathematical model of a complete steering system and the assisting Brushless DC (BLDC) motor in detail. Also, we discuss the various aspects in modelling the kinematics and dynamics of Electric Power Assist Steering systems. The equations used here are based on first principle mechanics, and these are successfully implemented in MATLAB/ Simulink<sup>®</sup>.","","978-1-4799-2432-5","","10.1109/ICACCI.2013.6637382","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6637382","EPAS (Electric Power Assist Steering) modelling;EPAS simulation;Rack to wheel kinematics;differential equation","Brushless DC motors;Mathematical model;Tires;Torque;Vehicle dynamics;Vehicles;Wheels","automotive electrics;brushless DC motors;road vehicles;steering systems","BLDC;MATLAB-Simulink;assisting brushless DC motor;automotive electric power assist steering system;first principle mechanics;mathematical modelling","","","","0","","","","","20131021","","IEEE","","IEEE Conference Publications"
"The control strategy and system preferences of plug-in HEV","Liqing Sun; Ruchuan Liang; Qingcai Wang","Beijing Inst. of Technol., Beijing","Vehicle Power and Propulsion Conference, 2008. VPPC '08. IEEE","3-5 Sept. 2008","2008","","","1","5","Plug-in hybrid electric vehicle (PHEV) offers a great opportunity to significantly reduce petroleum consumption. It is also propitious to improve the condition of the air. Now most of countries in the world have taken it as the key point of automotive industry development. The fuel economy of PHEV is highly dependent on All-Electric-Range (AER) and control strategy. Previous studies have shown that in addition to parameters influencing Hybrid Electric Vehicle (HEV), control strategies of PHEV are also influenced by the trip distance. This additional parameter makes it even more difficult to tune the parameters that minimize fuel consumption manually. This study uses a parallel PHEV model of a bus that developed with the Matlab/Simulink and Stateflow. The fuel economy and main performance criteria of the PHEV are shown in the paper. In addition, the preferences of the PHEV are introduced.","","978-1-4244-1848-0","978-1-4244-1849-7","10.1109/VPPC.2008.4677573","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4677573","Control Strategy;Plug-in Hybrid Electric Vehicles;Power Performance;Preferences;Simulation","Automobiles;Battery powered vehicles;Control systems;Electric motors;Fuel economy;Hybrid electric vehicles;Internal combustion engines;Mathematical model;Propulsion;Vehicle driving","fuel economy;hybrid electric vehicles","Matlab-Simulink;Stateflow;all-electric-range;control strategy;fuel consumption minimize;fuel economy;petroleum consumption reduction;plug-in hybrid electric vehicle;system preferences;trip distance","","","","4","","17","","","20081118","","IEEE","","IEEE Conference Publications"
"A New Intelligent Technology of Steering-by-Wire System by Variable Structure Control with Sliding Mode","Fenglou Zou; Deyu Song; Qiang Li; Bin Yuan","Sch. of Mech. & Automotive Eng., Zhejiang Univ. of Sci. & Technol., Hangzhou, China","Artificial Intelligence, 2009. JCAI '09. International Joint Conference on","25-26 April 2009","2009","","","857","860","Steering-by-Wire system has received lot of attention in the recent years because of the development of vehicle stability control systems and intelligent vehicle highway systems. The variable structure controller based on the reference model with a drive model is insensitive to parameter variations so that the available control authority and the effect of Steering-by-Wire system on vehicle yaw response and side slip response is estimated using computer simulations. The results of simulink demonstrate the benefits of the proposed control method in terms of improved vehicle responses and reduced driver steering effort.","","978-0-7695-3615-6","","10.1109/JCAI.2009.17","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5159138","Steering-by-Wire;sliding mode;variable structure control;vehicle","Computer simulation;Control systems;Drives;Intelligent structures;Intelligent vehicles;Road transportation;Road vehicles;Sliding mode control;Stability;Vehicle driving","motion control;position control;road vehicles;steering systems;variable structure systems","driver steering effort;intelligent technology;intelligent vehicle highway systems;side slip response;sliding mode;steering-by-wire system;variable structure control;vehicle stability control systems;vehicle yaw response","","","","0","","","","","20090707","","IEEE","","IEEE Conference Publications"
"Simulating and Modeling of Intake Pipe Fuel Film Dynamic Characteristic under Gasoline Engine Transient Condition","Yi-hu Wu; Huanchun Gong; Lin-li Ou; Li Zhou; Cui Wang","Sch. of Mech. & Automotive Eng., Changsha Univ. of Sci. & Technol., Changsha","Intelligent Computation Technology and Automation (ICICTA), 2008 International Conference on","20-22 Oct. 2008","2008","1","","703","707","During the gasoline engine transient process, both fuel quantity and fuel film parameter change, fuel film dynamics balance in intake pipe is destroyed, which makes the fuel quantity from nozzle and fuel quantity into the cylinder not be equaled. Therefore, fuel film model need to be established accurately in order to control the air fuel ratio accurately. The costumed fuel film model of Aquino is introduced in detail, and the characteristic of Aquino model used in gasoline engine transient process is also analyzed. Based on Aquino fuel film model, a new kind of dynamic fuel film model is presented, in which the change of intake parameter is considered. The air fuel ratio variable of two fuel film model is simulated by using SIMULINK under gasoline engine transient condition, and the simulated result is compared with experiment data. The result shows that the intake pipe fuel film dynamic characteristic is accurately described by the presented model, and the accuracy of presented model is higher than Aquino model.","","978-0-7695-3357-5","","10.1109/ICICTA.2008.220","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4659578","","Automation;Automotive engineering;Computational modeling;Engine cylinders;Exhaust systems;Fuels;Intelligent vehicles;Petroleum;Valves;Vehicle dynamics","engine cylinders;fuel systems;internal combustion engines;mechanical engineering computing;pipes","air fuel ratio;fuel quantity;gasoline engine transient condition;intake pipe fuel film dynamic characteristic","","","","0","","9","","","20081028","","IEEE","","IEEE Conference Publications"
"A Compensate Method for Air Fuel Ratio in Gasoline Engine Start Process Based on Dynamic Fuel Film Model","Yi-hu Wu; Zhi-xiang Hou; Biao Kuang; Huan-chun Gong","Sch. of Mech. & Automotive Eng., Changsha Univ. of Sci. & Technol., Changsha, China","Measuring Technology and Mechatronics Automation (ICMTMA), 2010 International Conference on","13-14 March 2010","2010","1","","40","45","During the gasoline engine start process, air fuel ratio of gasoline engine always greatly departs the theoretical air fuel ratio by the affection of intake pipe fuel film. To decrease exhaust emission in engine start process, the dynamic characteristic of intake pipe fuel film is analyzed; a new dynamic fuel film model of intake pipe based on Aquino model is presented, and a fuel compensation method based on theory of adverse is presented. Two conditions of a gasoline engine start process are simulated with SIMULINK based on presented model and the compensation method; the simulated results of air fuel ratio by present fuel film model and by Aquino model are given out. The result shows that, the presented intake pipe fuel film model and the fuel compensation method can compensate air fuel ratio near to the theoretical air fuel ratio in the gasoline engine start process.","","978-1-4244-5001-5","978-1-4244-5739-7","10.1109/ICMTMA.2010.771","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5459019","Dynamic Fuel Film Model;air fuel ratio;compensation method;gasoline engine","Automation;Automotive engineering;Calibration;Engine cylinders;Fuels;Manifolds;Mechanical variables measurement;Mechatronics;Petroleum;Vehicle dynamics","air;diesel engines;exhaust systems;petroleum","Aquino model;air fuel ratio;dynamic fuel film model;exhaust emission;fuel compensation method;gasoline engine start process;intake pipe fuel film","","","","0","","12","","","20100506","","IEEE","","IEEE Conference Publications"
"Analysis of Integrated Starter-Generator Operation in the Starter Mode on a Mathematical Model","Reshetnikov, A.N.","Novosibirsk State Tech. Univ., Novosibirsk","Electron Devices and Materials, 2007. EDM '07. 8th Siberian Russian Workshop and Tutorial on","June 1 2007-July 5 2007","2007","","","135","137","New consumer requirements to modern cars have resulted in developing an integrated starter-generator. This multifunctional and multiconnected system is of great interest for commercial application. The integration of the internal combustion engine, the starter and the generator into a single power unit allows one to implement qualitatively a new concept of a car power unit with a substantial improvement of its ecological parameters. The results of this integrated starter-generator modelling in the starter mode in all ranges of speeds and initial conditions are given in this paper. The realization of the proposed control system is described on a mathematical model. The control algorithm has been verified by using the ""Matlab-Simulink"" software.","1815-3712","978-5-7782-0752-3","","10.1109/SIBEDM.2007.4292936","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4292936","integrated starter-generator;mathematical model;permanent magnet synchronous machine;starter mode;ultracapacitor","DC-DC power converters;Electric machines;Ice;Internal combustion engines;Mathematical model;Nonlinear equations;Power generation;Software algorithms;Supercapacitors;Voltage","automotive components;internal combustion engines;mathematical analysis;permanent magnet machines;synchronous machines","integrated starter-generator;integrated starter-generator operation;internal combustion engine;mathematical model;multiconnected system;multifunctional system;permanent magnet synchronous machine;starter mode","","","","0","","3","","","20070820","","IEEE","","IEEE Conference Publications"
"Vehicle power flow simulations based on trajectories with inductive charging systems: A case study","El Baghdadi, M.; Coosemans, T.; Barrero, R.; Hegazy, O.; Al Sakka, M.; Perik, H.; Van Mierlo, J.","Vrije Univ. Brussel, Brussels, Belgium","Power Electronics and Applications (EPE), 2013 15th European Conference on","2-6 Sept. 2013","2013","","","1","10","This article describes the study of power flows inside an electric commuter bus with a propulsion system that is powered wirelessly while the vehicle drives along its realistic trajectory in the context of public transportation. A dedicated bus model, that has been validated, is built in Matlab/Simulink incorporating inductive powering capability. The simulation method is based primarily on a `backward-looking' calculation approach. A passenger bus and different bus drive cycles are simulated considering different wireless powering strategies: basic approach, charging at bus stops, powering when the vehicle's energy storage system reaches a low charge level. Energy impact and requirements for the different situations are investigated.","","","","10.1109/EPE.2013.6634706","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6634706","Automotive application;Contactless Power Supply;Electric vehicle;Wireless power transmission","Cities and towns;Electric vehicles;Energy storage;Load flow;Mathematical model;Trajectory","electric propulsion;electric vehicles;electrical engineering computing;inductive power transmission;load flow","Matlab-Simulink;backward-looking calculation approach;bus drive cycles;charging systems;dedicated bus model;electric commuter bus;electric propulsion system;energy impact;inductive powering capability;low charge level;passenger bus;public transportation;realistic trajectory;vehicle energy storage system;vehicle power flow simulations;wireless powering strategy","","","","0","","","","","20131017","","IEEE","","IEEE Conference Publications"
"Application of AMESim & MATLAB simulation on vehicle chassis system dynamics","Chen Long; Niu Li-min; Zhao Jing-bo; Jiang Hao-bin","Univ. of Jiangsu, Jiangsu","Intelligent Information Technology Application, Workshop on","2-3 Dec. 2007","2007","","","185","188","This paper presents a simulation modeling way which used by software AMESim and MATLAB/ Simulink. The aim is to improve vehicle ride comfort and handling stability through integrated control vehicle chassis system. Then co-simulation model for vehicle semi-active suspension (SAS) and electric power steering (EPS) is present. AMESim is applied to build mechanical dynamics model for SAS and EPS. MATLAB/Simulink is used to build the integrated controller model of vehicle chassis system. Through build s-function to connect interface of AMESim and Simulink. Co-simulation results prove that in the case of integrated control, handling stability and ride comfort is better than solo SAS control or solo EPS control. In a word, the simulation model is proved to be valid, and it is helpful to provide a new method to research vehicle chassis dynamics simulation.","","978-0-7695-3063-5","","10.1109/IITA.2007.27","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4426995","","Aerodynamics;Automobiles;Automotive engineering;Centralized control;MATLAB;Mathematical model;Power system modeling;Synthetic aperture sonar;Traffic control;Vehicle dynamics","mathematics computing;mechanical engineering computing;road vehicles;steering systems;suspensions (mechanical components);vehicle dynamics","AMESim simulation;MATLAB simulation;electric power steering;handling stability;integrated control vehicle chassis system;simulation modeling;vehicle chassis system dynamics;vehicle ride comfort;vehicle semiactive suspension","","","","0","","9","","","20080107","","IEEE","","IEEE Conference Publications"
"Improvement and Evaluation of the MS2SV for Mixed Systems Design Described in Abstraction High Level","da Silva Almeida, T.; da Silva, A.C.R.; Sampaio, D.J.B.S.","UNESP - Sao Paulo State Univ., Ilha Solteira, Brazil","Electronics, Robotics and Automotive Mechanics Conference (CERMA), 2012 IEEE Ninth","19-23 Nov. 2012","2012","","","353","358","This paper presents an important improvement of the MS<sup>2</sup>SV tool. The MS<sup>2</sup>SV performs the translation of mixed systems developed in MATLAB / Simulink for a structural or behavioral description in VHDL-AMS. Previously, the MS<sup>2</sup>SV translated only models of the LIB_MS<sup>2</sup>SV library. This improvement allows designer to create your own library to translation. As case study was used a rudder controller employed in an unmanned aerial vehicle. For comparison with the original model the VHDL-AMS code obtained by the translation was simulated in System Vision environment. The results proved the efficiency of the tool using the translation improvement proposed in this paper.","","978-1-4673-5096-9","","10.1109/CERMA.2012.63","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6524605","MS2SV;Mixed system;Rudder controller;Simulink;Unmanned Aerial Vehicle","","autonomous aerial vehicles;hardware description languages;mixed analogue-digital integrated circuits","LIB_MS<sup>2</sup>SV library;MS<sup>2</sup>SV tool;Matlab-Simulink;VHDL-AMS code;abstraction high-level;behavioral description;mixed system design;mixed system translation;rudder controller;structural description;system vision environment;translation improvement;unmanned aerial vehicle","","","","0","","10","","","20130610","","IEEE","","IEEE Conference Publications"
"A New Hybrid Control for STATCOM","Fernandez, S.C.; Angeles, M.H.; Zavala, L.G.; Vazquez, E.M.","Programa de Graduados e Investig. en Ing. Electr., Inst. Tecnol. de Morelia, Morelia, Mexico","Electronics, Robotics and Automotive Mechanics Conference (CERMA), 2011 IEEE","15-18 Nov. 2011","2011","","","234","239","The design, construction and test of a new hybrid control for static compensators (STATCOM) is presented. It uses a digitally controlled oscillator (DCO) to synchronize the STATCOM with an AC system that may exhibit frequency variations. The control also schedules the firing of the converter valves in order to achieve the reactive power compensation level required in the connection bus of the AC system. The design of the control system was carried out with the help of Simulink® and Matlab®, and was implemented in the laboratory by means of a PIC16F877 microcontroller. Simulated and experimental results for a prototype STATCOM are presented in the paper.","","978-1-4577-1879-3","","10.1109/CERMA.2011.44","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6125835","digitally controlled oscillator;microcontroller;static compensator","Automatic voltage control;Microcontrollers;Phase locked loops;Prototypes;Reactive power;Synchronization","compensation;control system synthesis;reactive power;static VAr compensators","AC system;Matlab;PIC16F877 microcontroller;STATCOM;Simulink;connection bus;control system design;converter valves;digitally controlled oscillator;frequency variations;hybrid control;reactive power compensation level;static compensators","","","","0","","16","","","20120109","","IEEE","","IEEE Conference Publications"
"Experiment study and control strategy simulation on powertrain for an electric bus","Haitao Min; Dongjin Ye; Liguo Wang; Yuanbin Yu","State Key Lab. of Automotive Simulation &amp; Control, Jilin Univ., Changchun, China","Electronic and Mechanical Engineering and Information Technology (EMEIT), 2011 International Conference on","12-14 Aug. 2011","2011","6","","2845","2849","On the basis of parameters matching for powertrain of an electric bus and its key components experiment verification, powertrain control system was focused designed and studied. The control strategy of driving torque and motor overload protection were developed, the method of battery power management was confirmed, in accordance with vehicle brake system, a combined strategy of mechanical and electrical regenerative braking was determined. Application of Matlab/simulink and ADVSIOR software, vehicle modeling and performance simulation analysis were carried out and the control strategy was verified. The simulation results show that the developed control strategy for the electric bus is applicable for vehicle drive control and energy management, the proposed regenerative braking control algorithm can increase vehicle drive range effectively in different driving conditions.","","978-1-61284-087-1","","10.1109/EMEIT.2011.6023695","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6023695","Control Strategy;Electric Bus;Regenerative braking;Simulation Analysis","Batteries;Control systems;Force;Mechanical power transmission;Permanent magnet motors;Synchronous motors;Vehicles","battery powered vehicles;motor protection;power transmission (mechanical);power transmission control;regenerative braking;torque control","ADVSIOR software;Matlab-Simulink;battery power management;control strategy simulation;electric bus;electrical regenerative braking;energy management;motor overload protection;performance simulation analysis;powertrain control system;vehicle brake system;vehicle drive control;vehicle modeling","","","","0","","7","","","20110919","","IEEE","","IEEE Conference Publications"
"A Composite ABS Control Method for EV with Four Independently-Driving Wheels","Ji Wang; Chuanxue Song; Liqiang Jin","State Key Lab. of Automobile Dynamic Simulation, Jilin Univ., Changchun, China","Intelligent Systems and Applications (ISA), 2010 2nd International Workshop on","22-23 May 2010","2010","","","1","4","A new composite ABS control method for EV with four independently-driving wheels is presented. Combinating the best braking energy recovery strategy and the ideal braking force distribution control strategy, we designed a new strategy of braking force distribution for EV with four independently-driving wheels, and proposed a new composite ABS control method based on cooperative work of electric motor ABS and hydraulic ABS. A co-simulation model was built with AMESim and Simulink/Stateflow, and simulation was carried out. Simulation result indicates that the new control method can satisfy the braking requirements and improve the braking stability, and it could be a developing direction of EV ABS system.","","978-1-4244-5872-1","978-1-4244-5874-5","10.1109/IWISA.2010.5473343","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5473343","","Automobiles;Automotive engineering;Axles;Electric motors;Force control;Stability;Traction motors;Vehicle dynamics;Vehicle safety;Wheels","distributed control;electric motors;electric vehicles","AMESim;Simulink-Stateflow;braking energy recovery strategy;braking stability;composite ABS control method;electric motor;electric vehicle;four independently-driving wheels;ideal braking force distribution control strategy","","","","0","","12","","","20100527","","IEEE","","IEEE Conference Publications"
"Modeling and Simulation for Fuel Cell-Battery Hybrid Electric Vehicle","Qian Ning; Dong-Ji Xuan; Yang-Hai Nan; Young-Bae Kim","Coll. of Electron. & Inf. Eng., Sichuan Univ., Chengdu","Computer Modeling and Simulation, 2009. ICCMS '09. International Conference on","20-22 Feb. 2009","2009","","","53","57","A model for the fuel cell-battery hybrid electric vehicle (FCHEV) power train in parallel configuration simulation based on the empirical formulation and MATLAB/Simulink blocks has been constructed with the power control strategy using logic threshold approach. Using accelerator pedal signal generated by the driving schedule as the primary input, the simulation implements difference power flow and management under the vehicle operating modes: start, cruise, accelerate and pause. It also incorporates regenerative braking for battery capacity recovery. Main control variables and three group threshold values are evaluated for the vehicle driven under the new Europe driving cycle (NEDC) schedule. The results indicate that this configuration of the FCHEV model has capability for battery state of charge (SOC) recovery while meeting vehicle speed and drive power request. The effect that the control thresholds impact on the power distribution and fuel consumption has also been simulated.","","978-0-7695-3562-3","978-1-4244-3561-6","10.1109/ICCMS.2009.62","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4797354","FCHEV;modeling;simulation","Batteries;Fuels;Hybrid electric vehicles;Logic;MATLAB;Mathematical model;Power control;Power generation;Signal generators;Vehicle driving","automotive engineering;digital simulation;fuel cell vehicles;mathematics computing;parallel processing;power control;road vehicles","MATLAB;Simulink;accelerator pedal signal generation;battery capacity recovery;fuel cell-battery hybrid electric vehicle;fuel consumption;logic threshold approach;new Europe driving cycle;parallel configuration simulation;power control strategy;power distribution;power train","","","","0","","11","","","20090304","","IEEE","","IEEE Conference Publications"
