"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=1483&queryText%3Dautomotive+model+software",2014/02/11 18:51:26
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"Scheduling Algorithms for Simultaneous Software Updates of Electronic Devices in Vehicles","Sommer, J.; Feil, V.; Adeva Sanz, E.","Inst. of Commun. Networks & Comput. Eng. (IKR), Univ. of Stuttgart, Stuttgart","Communications Workshops, 2008. ICC Workshops '08. IEEE International Conference on","19-23 May 2008","2008","","","393","399","Today's upper-class passenger cars have various interconnected electronic devices. Each device performs complex functions, enabled by software that can be stored in a flash memory. Of these, the devices in the multimedia and infotainment domain contain by far the most software with a size in the order of one Gbyte. In this domain, the devices are the performance bottlenecks, not the communication systems. Throughout the vehicle life cycle, parts of the software have to be frequently updated during maintenance. Today, the software of the devices is updated in a consecutive manner. Due to performance bottlenecks caused by the affected devices, the update can take a long time that leads to high costs. Therefore, the objective is to reduce the total update time by a higher utilization of the common bus resource. In this paper, we introduce and investigate algorithms that update the software of multiple devices simultaneously and evaluate the efficiency of these algorithms. We focus on scheduling algorithms on the Application layer and the logical link control (LLC) layer and model the update process by means of Petri nets. Our studies show that it is most promising to combine a simple scheduling algorithm on the Application layer with Round Robin on the LLC layer.","","978-1-4244-2052-0","978-1-4244-2052-0","10.1109/ICCW.2008.80","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4531928","","Application software;Costs;Flash memory;Petri nets;Round robin;Scheduling algorithm;Software algorithms;Software maintenance;Software performance;Vehicles","Petri nets;automobiles;automotive electronics;electronic engineering computing;flash memories;multimedia systems;scheduling;software maintenance","Petri nets;flash memory;interconnected electronic devices;logical link control layer;round robin;scheduling algorithms;software maintenance;software updates;upper-class passenger cars;vehicle life cycle;vehicles","","","","0","","10","","","20080530","","IEEE","","IEEE Conference Publications"
"Verification of behavioral compatibility in the Virtual Integration methodology","Schorer, M.; Kuntz, S.; Mottok, J.","Lab. for Safe & Secure Syst., Univ. of Appl. Sci., Regensburg, Germany","Intelligent Solutions in Embedded Systems (WISES), 2010 8th Workshop on","8-9 July 2010","2010","","","35","42","The advantages of component-based systems include reuse of generic components as well as adaption through variants. However, they bare a high risk of containing incompatibilities between components, due to the lack of control over the integration-relevant aspects of their components. Current development processes are able to detect incompatibilities between components only at very late stages of system development. The Virtual Integration methodology is an approach to detect and to solve compatibility issues during early stages of system design. The methodology supports developers with a set of measures to reduce the risk of incompatibilities to a minimum at each abstraction layer of their system architecture. Realtime requirements of embedded systems make it necessary to support the methodology with a formal model, which can describe dynamic properties of these systems. In our approach, we use interface automata because they offer a lightweight formalism to describe the behavior of components and to verify their compatibility based on these descriptions. In a feasibility study we show, to which extend interface automata are adequate for the foresaid purpose in the automotive application field.","","978-1-4244-5715-1","","10.1109/WISES.2010.5548424","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5548424","","Automata;Automotive applications;Automotive engineering;Computer architecture;Embedded software;Embedded system;Laboratories;Real time systems;Software safety;Vehicle dynamics","automata theory;embedded systems;object-oriented programming;program verification;user interfaces","behavioral compatibility verification;component based systems;embedded systems;generic components;integration relevant aspects;realtime requirements;virtual integration methodology","","","","0","","10","","","20100816","","IEEE","","IEEE Conference Publications"
"Reengineering embedded automotive software","Thums, A.; Quante, J.","Corp. Sector Res. &amp; Adv. Eng. Software, Robert Bosch GmbH, Stuttgart, Germany","Software Maintenance (ICSM), 2012 28th IEEE International Conference on","23-28 Sept. 2012","2012","","","493","502","The fact that software ages holds for embedded automotive software as well as for any other kind of software. In comparison to IT software, the automotive domain has to deal with different kinds of requirements, such as real time properties, feedback control, and constrained resources. Therefore, used programming languages are C - to meet resource constraints - and data flow oriented graphical languages - to meet the used engineering method and notation of feedback control engineers. This makes the software quite different from what the software maintenance and reengineering community is usually working on, and their results are seldom directly applicable. In this paper, we describe results of a Bosch-internal research project that focused on the adaption of existing reengineering techniques and methods to embedded automotive software development. The goal was to make software maintenance more efficient by a) preventing software ageing and b) supporting program comprehension. Our approach was to make existing reengineering techniques usable for series development in an effective and efficient way. The result is a set of reengineering tools and practices that are specialized for the needs of the automotive domain and usable in practice.","1063-6773","978-1-4673-2313-0","","10.1109/ICSM.2012.6405312","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6405312","Embedded software;industrial application;maintainability;program comprehension;reengineering","Automotive engineering;Complexity theory;Data models;Indexes;Measurement;Software maintenance","C language;automotive engineering;mechanical engineering computing;parallel languages;software maintenance;visual languages","Bosch-internal research project;C programming language;constrained resources;embedded automotive software development;embedded automotive software reengineering;feedback control;flow oriented graphical languages;program comprehension;real time properties;resource constraints;software ageing prevention;software maintenance community","","","","0","","20","","","20130110","","IEEE","","IEEE Conference Publications"
"Modeling and simulation based on AMEsim of vehicle ESP hydraulic control unit","Yu Mengli; Yu Zhuoping; Xiong Lu","Clean Energy Automotive Eng. Res. Center, Tongji Univ., Shanghai, China","Computer Science and Automation Engineering (CSAE), 2012 IEEE International Conference on","25-27 May 2012","2012","1","","242","246","Hydraulic control unit (HCU) is the most important component of electronic stability system (ESP). This paper establishes the model of hydraulic control unit (HCU) based on the software AMEsim, then analyzes key parameters of this AMEsim model. By simulating it, the ESP-HCU AMESim model well describes the hydraulic dynamic property of ESP system. By simulating the hydraulic property of HCU model between front and rear braking wheel cylinders, this paper compares and analyzes the different pressure and flow rate etc of ESP HCU (inlet/outlet valve, accumulator, pump), master cylinder and corresponding wheel cylinders. The conclusions provide the foundations for both in-depth study of ESP HCU and the R&D for ESP system.","","978-1-4673-0088-9","","10.1109/CSAE.2012.6272589","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6272589","AMEsim;ESP;Electronic Stability Program;HCU","Analytical models;Fluids;Pumps;Stability analysis;Valves;Vehicles;Wheels","brakes;braking;control engineering computing;digital simulation;hydraulic systems;road vehicles;stability;valves;vehicle dynamics","AMEsim model;AMEsim software;ESP system;ESP-HCU AMESim model;accumulator;electronic stability system;flow rate;front braking wheel cylinders;hydraulic dynamic property;inlet valve;master cylinder;outlet valve;pressure;pump;rear braking wheel cylinders;vehicle ESP hydraulic control unit","","","","0","","9","","","20120820","","IEEE","","IEEE Conference Publications"
"Numerical simulation of low pressure die-cast of magnesium alloy wheel","Fuqiang Ying; Hongqiang Tang; Tinghong Peng","Zhejiang Univ. of Technol., Hangzhou","System Simulation and Scientific Computing, 2008. ICSC 2008. Asia Simulation Conference - 7th International Conference on","10-12 Oct. 2008","2008","","","736","739","The simulation of low pressure die casting process of a magnesium alloy wheel is practiced. Using professional casting software, the temperature field during filling and solidification process is simulated, and then the potential defects are predicted and previewed. It is found that there will be shrinkage at the center of hub through analyzing. And this shrinkage can not be eliminated by reducing the pouring velocity. But installing cooling pipe system in the top mold alone is a valid way to enhance the cooling capacity at the areas near the center. The solidified order is adjusted by the cooling pipe system and the shrinkage in the center of the hub is eliminated.","","978-1-4244-1786-5","978-1-4244-1787-2","10.1109/ASC-ICSC.2008.4675457","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4675457","","Analytical models;Automotive materials;Cooling;Die casting;Filling;Magnesium;Numerical simulation;Solid modeling;Temperature;Wheels","die casting;magnesium alloys;mechanical engineering computing;solidification;wheels","MgJkJk;casting software;cooling capacity;cooling pipe system;filling;hub;low pressure die-cast;magnesium alloy wheel;numerical simulation;pouring velocity;shrinkage;solidification;temperature field","","","","0","","5","","","20081117","","IEEE","","IEEE Conference Publications"
"Flatness Based Control of a Buck-Converter/DC-Motor Combination","Silva-Ortigoza, R.; Alba-Martinez, J.M.; Marciano-Melchor, M.; Hernandez-Guzman, V.M.; Marcelino-Aranda, M.","CIDETEC-IPN, Mexico City, Mexico","Electronics, Robotics and Automotive Mechanics Conference (CERMA), 2012 IEEE Ninth","19-23 Nov. 2012","2012","","","294","299","This paper shows a control law designed for a DC/DC Buck-Power-Converter and DC-motor system by using the differential flatness property of the plant model. This approach is meant to perform angular speed control for tracking trajectory applications. The flatness property of the DC motor model is exploited in order to propose a high hierarchal control system, which allows the angular speed to track a desired trajectory. This controller provides the voltage profiles that must be tracked by the Buck converter and a low-hierarchical control is designed in order to ensure the aforementioned. This is accomplished using another flatness based control. The findings are verified through numerical simulations with Mat lab-Simulink software.","","978-1-4673-5096-9","","10.1109/CERMA.2012.55","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6524594","Buck power converter;DC motor;Differential flatness;Trajectory tracking","","DC motors;DC-DC power convertors;angular velocity control;machine control;numerical analysis","DC-DC buck power converter;Matlab-Simulink software;angular speed control;buck converter-DC motor combination;differential flatness property;flatness-based control;high-hierarchal control system;low-hierarchical control;numerical simulations;plant model;tracking trajectory applications;voltage profiles","","","","0","","18","","","20130610","","IEEE","","IEEE Conference Publications"
"Design of a Data-Driven Predictive Controller for Start-up Process of AMT Vehicles","Xiaohui Lu; Hong Chen; Ping Wang; Bingzhao Gao","Dept. of Control Sci. & Eng., Jilin Univ. of Technol., Changchun, China","Neural Networks, IEEE Transactions on","Dec. 2011","2011","22","12","2201","2212","In this paper, a data-driven predictive controller is designed for the start-up process of vehicles with automated manual transmissions (AMTs). It is obtained directly from the input-output data of a driveline simulation model constructed by the commercial software AMESim. In order to obtain offset-free control for the reference input, the predictor equation is gained with incremental inputs and outputs. Because of the physical characteristics, the input and output constraints are considered explicitly in the problem formulation. The contradictory requirements of less friction losses and less driveline shock are included in the objective function. The designed controller is tested under nominal conditions and changed conditions. The simulation results show that, during the start-up process, the AMT clutch with the proposed controller works very well, and the process meets the control objectives: fast clutch lockup time, small friction losses, and the preservation of driver comfort, i.e., smooth acceleration of the vehicle. At the same time, the closed-loop system has the ability to reject uncertainties, such as the vehicle mass and road grade.","1045-9227","","","10.1109/TNN.2011.2167630","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6026954","Automated manual transmission;clutch;data-driven;predictive control;start up","Automotive engineering;Friction;Predictive control;Process control;Vehicle dynamics","closed loop systems;clutches;control engineering computing;friction;power transmission (mechanical);predictive control;road vehicles;vehicle dynamics","AMESim;AMT clutch;AMT vehicles;automated manual transmissions;closed loop system;clutch lockup time;data driven predictive controller;driveline simulation model;driver comfort;friction losses;offset free control;road grade;vehicle acceleration;vehicle mass","","","Artificial Intelligence;Automobiles;Computer-Aided Design;Data Mining;Databases, Factual;Equipment Design;Equipment Failure Analysis;Feedback;Models, Theoretical","3","","35","","2011-09-26","20111212","","IEEE","IEEE Computational Intelligence Society","IEEE Journals & Magazines"
"Thermal modeling of passive thermal management system with phase change material for LiFePO4 battery","Cao Jianhua; Gao Dawei; Liu Jiexun; Wei Jieyuan; Lu Qingchun","Dept. of Automotive Eng., Tsinghua Univ., Beijing, China","Vehicle Power and Propulsion Conference (VPPC), 2012 IEEE","9-12 Oct. 2012","2012","","","436","440","The temperature of lithium-ion batteries in EVs must be maintained in a proper range for safety using and optimum performance. To solve the thermal problem of LiFePO4 battery, a passive thermal management system with phase change material (PCM) is discussed. D.C. resistance of the cell is measured by voltammetry method based on HPPC test, and the results can be used to calculate the heat generation rate. Paraffin is used as phase change material in this passive thermal management system. Thermal model of the system is established by finite element analysis (FEA) software, and the result is validated with experimental data. Compared to nature convection and forced air cooling, the maximum temperature of the cell decreases a little after using paraffin as phase change material.","","978-1-4673-0953-0","","10.1109/VPPC.2012.6422582","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6422582","D.C. resistance;LiFePO4 battery;phase change material;thermal management;thermal model","Batteries;Battery charge measurement;Force measurement;Materials;Particle separators;Phase measurement;System-on-a-chip","finite element analysis;iron compounds;lithium compounds;phase change materials;secondary cells;thermal management (packaging);voltammetry (chemical analysis)","DC resistance;FEA software;HPPC testing;LiFePO<sub>4</sub>;PCM;finite element analysis software;forced air cooling;heat generation rate calculation;nature convection;paraffin;passive thermal management system;phase change material;thermal modeling;voltammetry method","","","","0","","15","","","20130131","","IEEE","","IEEE Conference Publications"
"Development of educational material for real-time operating system","Yoshizaki, A.; Shimizu, N.","Prof. Grad. Sch., Course of Embedded Technol., Tokai Univ., Tokyo, Japan","Computing, Electronics and Electrical Technologies (ICCEET), 2012 International Conference on","21-22 March 2012","2012","","","868","872","The importance of understanding real-time OS is getting higher and higher from academic field to industrial field. And it is difficult not only to understand the concept of real-time OS but also implement applications working on it. We develop an educational material to study real-time OS. Our educational material can cover both, the concept of real-time OS and implementation of application. Usually we evaluate real-time OS with using microprocessor boards. However, microcomputer boards are difficult to keep using as educational materials because companies of microcomputer boards often change their specification of boards or discontinue products. Therefore, we use cygwin, which is UNIX environment working on Microsoft Windows OS, for simulation environment. Students do not need to prepare any actual equipment. We choose OSEK/VDX OS for real-time OS. Students can work OSEK/VDX OS on cygwin. We developed “Live cygwin” which can execute cygwin applications directly from CD ROM without installing on the PC. OSEK/VDX is an open standard specification developed for automotive embedded software in Europe. As executable code of OSEK/VDX OS on cygwin environment, we use TOPPERS ATK. TOPPERS ATK (Automotive Kernel) is open source code implemented of OSEK/VDX OS by TOPPERS (Toyohashi Open Platform for Embedded Real-Time Systems). And we developed UML documentations of OSEK/VDX OS. These materials can help students' understanding the real-time OS through developing and simulating their programs. UML documentation is reference for them.","","978-1-4673-0211-1","","10.1109/ICCEET.2012.6203861","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6203861","OSEK/VDX;TOPPERS ATK;cygwin;educational material;real-time OS","Automotive engineering;Embedded software;Materials;Read only memory;Unified modeling language","Unified Modeling Language;Unix;computer science education;educational aids;microcomputers;microprocessor chips;operating system kernels;public domain software;real-time systems","CD ROM;Microsoft Windows OS;OSEK/VDX OS;PC;TOPPERS ATK;Toyohashi open platform for embedded real-time systems;UML documentations;UNIX environment;academic field;automotive embedded software;automotive kernel;cygwin environment;educational material;executable code;industrial field;live cygwin;microcomputer boards;microprocessor boards;open source code;open standard specification;real-time OS;real-time operating system;simulation environment","","","","0","","3","","","20120524","","IEEE","","IEEE Conference Publications"
"EMERALD: Characterization of emerging applications and algorithms for low-power devices","Chuanjun Zhang; Ko, G.G.; Jung Wook Choi; Shang-nien Tsai; Minje Kim; Rivera, A.G.; Rutenbar, R.; Smaragdis, P.; Mi Sun Park; Narayanan, V.; Hongyi Xin; Mutlu, O.; Bin Li; Li Zhao; Mei Chen","","Performance Analysis of Systems and Software (ISPASS), 2013 IEEE International Symposium on","21-23 April 2013","2013","","","122","123","Compute-intensive applications are emerging in intelligent home, retail store and automotive industries. These applications are becoming more sophisticated with new features rich in audio, video, image, and machine learning capabilities that demand heavy computations. We present the EMERALD (EMERging Applications and algorithms for Low power Device) workload suite. We profile the workloads to show the hotspot functions that are candidates for hardware accelerators.","","978-1-4673-5776-0","978-1-4673-5778-4","10.1109/ISPASS.2013.6557154","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6557154","","Acceleration;Algorithm design and analysis;Computational modeling;Engines;Hardware;Minimization;Vectors","computer architecture;low-power electronics;power aware computing","EMERALD workload suite;audio capabilities;automotive industries;compute-intensive applications;emerging applications-and-algorithms-for-low-power device workload suite;hardware accelerators;image capabilities;intelligent home;machine learning capabilities;retail store;video capabilities","","","","0","","15","","","20130715","","IEEE","","IEEE Conference Publications"
"Simulation of powertrain and dynamics of automobile based on SimulationX","Guo Wei; Xu Xiangyang; Cao Yongxin; Yang Yang","Sch. of Transp. Sci. & Eng., Beihang Univ., Beijing, China","Industrial Electronics and Applications (ICIEA), 2011 6th IEEE Conference on","21-23 June 2011","2011","","","2326","2330","A physical model using network modeling method, which aims at the dynamic matching between the newly developed 8-speed automatic transmission (8AT) and the target car, was introduced based on the SimulationX software platform. The modeling method and key technologies were presented through the modeling process of the drive train, including engine, torque converter and automatic transmission. After matched to 8AT, the simulation result shows that the maximum speed of the target car could reach 225km/h and the acceleration time from 0 to 100 km/h is 9.5 seconds. In addition, the precision of the modeling and simulating were confirmed by comparison with test results.","pending","978-1-4244-8754-7","978-1-4244-8755-4","10.1109/ICIEA.2011.5975981","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5975981","Automatic Transmission;Power Performance;simulationX","Analytical models;Engines;Gears;Mathematical model;Torque;Vehicle dynamics;Vehicles","automotive engineering;engines;mechanical engineering computing;power transmission (mechanical);torque convertors;vehicle dynamics","8-speed automatic transmission;8AT;SimulationX software platform;automatic transmission;dynamic matching;engine;network modeling method;powertrain simulation;time 9.5 s;torque converter","","","","0","","5","","","20110804","","IEEE","","IEEE Conference Publications"
"Control IP's Sharing: From Configurable Mechatronic Control to Autosar SW-C Package. A New Model Business Scenario across Automotive OEMs and Component Supplier and the New Roles of SW IP's Supplier and SW IP's Integrator","Angellotti, S.; Monti, S.; Nesci, W.; Peciarolo, A.; Prodi, G.; Schellino, C.; Seminara, M.; Wuestenhagen, R.","","Computer Software and Applications, 2008. COMPSAC '08. 32nd Annual IEEE International","July 28 2008-Aug. 1 2008","2008","","","1083","1088","The main drivers of today's automotive applications are the reductions of ECU systems cost as well as the development of new innovative functions such as: perceived vehicle performances, active vehicle safety, new emission laws (EU5, EU6) and CO<sub>2</sub> reduction. On the other hand more and more resources are spent on adapting the Intellectual Properties (IP's) control solutions to different electronic control unit eroding precious time for the development and validation of the project. To match challenging Time to Market constraints (less than 18 months for a new application) versus Automotive functions complexity increasing, without sacrificing system quality and robustness, a new approach appears unavoidable, perhaps a change of paradigm, where relationships and cooperation between Original Equipment Manufacturer (OEMs) and Suppliers as well as Supplier to Supplier interfacing have to evolve into a new model for both development and commercial issues. This emerging scenario has been taken into account by the AUTOSAR (AUTomotive Open System ARchitecture) consortium defining technologies and process in order to permit to share SW IP's over different platforms and applications. This paper describes, using a real example of a mechatronic scalable control IP's, developed with model based approach technique and configurable on different applications using the AUTOSAR technology, the approach followed by Magneti Marelli (MM) to play the new roles of SW IP's supplier and SW IP's integrator.","0730-3157","978-0-7695-3262-2","978-0-7695-3262-2","10.1109/COMPSAC.2008.137","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4591726","AUTOSAR;Mechatronic;X-PRO","Automotive applications;Automotive engineering;Business;Consumer electronics;Cost function;Intellectual property;Mechatronics;Packaging;Vehicle driving;Vehicle safety","automobile manufacture;control engineering computing;industrial property;mechatronics;open systems;production engineering computing;software reusability","Autosar SW-C package;SW IP integrator;SW IP supplier;automotive OEM;automotive functions complexity;automotive open system architecture;business scenario;component supplier;intellectual properties control;mechatronic control;original equipment manufacturer","","","","1","","3","","","20080808","","IEEE","","IEEE Conference Publications"
"Study on Varying Rule of Steering Dynamitic Parameters of Articulated Dump Truck","Lu Liqun; Zhao Jing","Sch. of Transp. & Vehicle Eng., ShanDong Univ. of Technol., Zibo, China","Intelligent Computation Technology and Automation, 2009. ICICTA '09. Second International Conference on","10-11 Oct. 2009","2009","3","","795","798","A virtual prototype model of vehicle, UA tire model and road spectrum model were established according to BT345J articulated dump truck (ADT). The simulations of steering in situ and in steering in driving were carried out for ADT in ADAMS / VIEW platform. The varying rules of tire dynamic parameters under the two conditions were compared and analyzed. The results shows that the varying rule of lateral force is nearly equal but the sliding rate in vertical direction, rolling resistance and the angle in steering are greater than those in driving. The research results can provide a theoretical basis for the design of ADT.","","978-0-7695-3804-4","","10.1109/ICICTA.2009.657","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5288107","Articulated Dump Truck;Steering;Tire dynamic parameters;varying rule","Agricultural engineering;Analytical models;Automotive engineering;Computational modeling;Road vehicles;Software prototyping;Tires;Vehicle driving;Vehicle dynamics;Virtual prototyping","mechanical engineering computing;steering systems;vehicle dynamics;virtual prototyping","articulated dump truck;lateral force varying rule;rolling resistance;steering;vehicle virtual prototype model;vertical direction","","","","0","","6","","","20091016","","IEEE","","IEEE Conference Publications"
"Control of suspension and steering systems for automotive ride comfort and handling stability optimization","Cheng Yue; Shi Wen-ku; Liu Wei; Wu Bi-Lei","State Key Lab. of Automobile Dynamic Simulation, Jilin Univ., Changchun, China","Software Engineering and Service Science (ICSESS), 2011 IEEE 2nd International Conference on","15-17 July 2011","2011","","","258","261","In this paper, the features of electrical power steering and semi-active suspension systems have been done a more in-depth study. In order to achieve the common objective of improving the ride comfort and handing stability of automobile, an integrated control strategy was proposed to achieve the control of electrical power steering and semi-active suspension systems. In a well on the basis of experimental data, the mathematical model of electrical power steering and semi-active suspension systems were adopted to predict the characteristics of these two systems. In order to achieve the simulation of the integrated control strategy, a PID controller for electrical power steering and an optimum controller for semi-active suspension systems were designed under MATLAB environment, and a vehicle system dynamics model including the electrical power steering and semi-active suspension systems was also established. By automotive ride comfort and handing stability simulation, the integrated control strategy was proved to be effective.","","978-1-4244-9699-0","","10.1109/ICSESS.2011.5982303","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5982303","electrical power steering;integrated control;semi-active suspension;simulation","Acceleration;Centralized control;Mathematical model;Stability analysis;Suspensions;Vehicle dynamics;Vehicles","optimal control;stability;steering systems;suspensions (mechanical components);three-term control;vehicle dynamics","MATLAB environment;PID controller;automotive ride comfort;electrical power steering control;integrated control strategy;optimum controller;semiactive suspension systems;stability optimization handling;steering systems;vehicle system dynamics model","","","","0","","9","","","20110811","","IEEE","","IEEE Conference Publications"
"A Simulation of Vehicle Lateral Stability Based on Fuzzy PID Control","Yihu Wu; Cui Wang; Li Zhou; Linli Ou","Sch. of Automotive & Mech. Eng., Changsha Univ. of Sci. & Technol., Changsha, China","Measuring Technology and Mechatronics Automation, 2009. ICMTMA '09. International Conference on","11-12 April 2009","2009","2","","194","199","In order to improve the lateral stability of the vehicles at a high speed, a parameter self-tuning fuzzy PID Control method to control the yaw moment couple with side slip angle of the front wheel is proposed, and a Fuzzy PID controller is designed. Based on Vehicle dynamic model analysis, and by using MATLAB / Simulink software, vehiclepsilas yaw rate and the side slip angle of the front at the step steering condition and the sine steering condition is simulated. The simulation results show that, compared to the vehicle only under ABS control, vehicle by fuzzy PID controller could reduce the yaw rate and the side slip angle of the front and back wheels effectively. Further more, the vehiclepsilas motion can be controlled in a stable region. Thus, the lateral stability of vehicles is improved.","","978-0-7695-3583-8","","10.1109/ICMTMA.2009.471","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5203408","","Control systems;Fuzzy control;Mathematical model;Nonlinear control systems;Road vehicles;Stability;Three-term control;Turning;Vehicle dynamics;Wheels","adaptive control;control engineering computing;fuzzy control;three-term control;vehicle dynamics","ABS control;MATLAB;Simulink software;fuzzy PID control;self-tuning;side slip angle;sine steering;step steering;vehicle lateral stability;yaw moment","","","","0","","11","","","20090818","","IEEE","","IEEE Conference Publications"
"Black boxes get green light [car crash data recorders]","Jones, W.D.","","Spectrum, IEEE","Dec. 2004","2004","41","12","14","16","According to the U.S. National Highway Traffic Safety Administration (NHTSA), more than 65 percent of 2004 model year cars sold in the United States have some sort of event data recorder. Yet the average driver has no idea that in the event of a crash, a record of how the car was being driven in the moments just before impact has been created and is stored onboard. Often, people learn of the box's existence only when a lawyer introduces the data it contains in court to back up their version of events. At present, the recorders' capabilities vary widely. The IEEE effort aims to make it possible to gather the same pieces of information from any crash. The IEEE 1616 standard creates a baseline for what data - say, velocity, engine revolutions per minute, throttle position, use of brakes or seat belts - recorders will store and for how tamper-proof and crash-proof the boxes must be.","0018-9235","","","10.1109/MSPEC.2004.1363633","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1363633","","Aerospace electronics;Data privacy;Law;Legal factors;Open source software;Peer to peer computing;Protocols;US Department of Transportation;Vehicle crash testing;Vehicle safety","automobiles;automotive components;data recording;road accidents","IEEE 1616 standard;NHTSA;U.S. National Highway Traffic Safety Administration;black box;crash;crash-proof box;event data recorder;passenger car;tamper-proof box","","","","0","","","","","20041206","","IEEE","IEEE","IEEE Journals & Magazines"
"A metric driven verification and validation approach for Smart Power devices","Melnychenko, O.; Kreuter, H.-P.","Inst. of Comput. Eng., Vienna Univ. of Technol., Vienna, Austria","Ph.D. Research in Microelectronics and Electronics (PRIME), 2013 9th Conference on","24-27 June 2013","2013","","","289","292","We propose a method for the pre-silicon metric driven verification and post-silicon validation of automotive Smart Power devices. The method is based on extending the UVM architecture with hardware drivers and monitors. We present the implementation of the hardware test bench components and the required software interfaces. The method is finally demonstrated by verifying a serial interface of a high-side power switch showing promising results.","","978-1-4673-4580-4","","10.1109/PRIME.2013.6603177","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6603177","","Automotive engineering;Field programmable gate arrays;Hardware;Integrated circuit modeling;Measurement;Monitoring;Testing","automotive electronics;power electronics;switchgear;user interfaces","UVM architecture;automotive smart power devices;hardware drivers;hardware test bench components;high-side power switch;metric driven validation approach;postsilicon validation;presilicon metric driven verification;serial interface;software interfaces","","","","0","","7","","","20130919","","IEEE","","IEEE Conference Publications"
"Early Sensor Data Fusion Techniques for Collision Mitigation Purposes","Tatschke, T.","Inst. for Software Syst. in Tech. Applications of Comput. Sci., Passau Univ.","Intelligent Vehicles Symposium, 2006 IEEE","0-0 0","2006","","","445","452","Nowadays there is a growing interest towards active safety systems in the automotive industry and various systems are developed. The key feature of all this novel driver assistance and safety systems is the accurate, robust and reliable perception of the vehicle's environment. This knowledge is essential for applications like the envisaged collision mitigation. However, current off-the-shelf single sensor approaches cannot always fulfil these challenging demands. Therefore, in our work we develop a multi sensor approach to examine the capabilities of early sensor data fusion. The term ""early fusion"" derives from a model-based fusion concept, which relies on only slightly pre-processed data and thus provides the possibility of consolidated and integrative sensor data interpretation. Contrary to track-based fusion the sensor data are merged in an early stage of the processing chain to preserve most of the environmental information content and therefore to tap almost the full sensor potential. This paper gives an overview on this novel approach to fusion","","4-901122-86-X","","10.1109/IVS.2006.1689669","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1689669","","Application software;Automotive engineering;Collision mitigation;Computer science;Road accidents;Road safety;Robustness;Sections;Sensor fusion;Software systems","collision avoidance;sensor fusion;traffic engineering computing","automotive industry;collision mitigation purpose;driver assistance system;driver safety system;multisensor approach;sensor data fusion","","","","3","","11","","","20060911","","IEEE","","IEEE Conference Publications"
